,Timestamp,Energy Consumption (kWh),Temperature (°C),Building Occupancy,Energy Tariff ($/kWh)
2096,3/29/2023 8:00,12.31,17.38,14.0,0.29
2097,3/29/2023 9:00,14.21,17.12,66.0,0.24
2098,3/29/2023 10:00,21.1,23.07,19.0,0.27
2099,3/29/2023 11:00,24.28,18.64,95.0,0.21
2100,3/29/2023 12:00,9.07,20.79,107.0,0.29
2101,3/29/2023 13:00,9.57,19.41,25.0,0.2
2102,3/29/2023 14:00,7.04,26.56,149.0,0.27
2103,3/29/2023 15:00,7.83,29.68,15.0,0.2
2104,3/29/2023 16:00,23.28,31.47,53.0,0.14
2105,3/29/2023 17:00,7.86,32.84,71.0,0.21
2106,3/29/2023 18:00,13.0,33.92,41.0,0.14
2107,3/29/2023 19:00,18.38,23.7,57.0,0.19
2108,3/29/2023 20:00,22.37,23.74,84.0,0.12
2109,3/29/2023 21:00,21.91,26.64,121.0,0.17
2110,3/29/2023 22:00,19.31,21.64,25.0,0.3
2111,3/29/2023 23:00,8.89,17.01,79.0,0.26
2112,3/30/2023 0:00,9.77,25.17,53.0,0.1
2113,3/30/2023 1:00,14.76,19.88,53.0,0.15
2114,3/30/2023 2:00,24.75,26.5,117.0,0.19
2115,3/30/2023 3:00,18.52,29.03,18.0,0.27
2116,3/30/2023 4:00,24.31,20.45,119.0,0.24
2117,3/30/2023 5:00,15.13,31.91,144.0,0.11
2118,3/30/2023 6:00,5.02,28.23,134.0,0.29
2119,3/30/2023 7:00,21.63,27.83,21.0,0.17
2120,3/30/2023 8:00,12.85,18.64,123.0,0.2
2121,3/30/2023 9:00,21.57,33.98,145.0,0.11
2122,3/30/2023 10:00,21.11,19.77,84.0,0.17
2123,3/30/2023 11:00,13.84,22.38,59.0,0.24
2124,3/30/2023 12:00,5.55,23.22,101.0,0.15
2125,3/30/2023 13:00,24.03,25.13,97.0,0.27
2126,3/30/2023 14:00,22.62,25.94,32.0,0.17
2127,3/30/2023 15:00,19.17,28.28,65.0,0.18
2128,3/30/2023 16:00,16.46,18.07,108.0,0.14
2129,3/30/2023 17:00,8.18,15.93,79.0,0.19
2130,3/30/2023 18:00,8.49,31.5,21.0,0.16
2131,3/30/2023 19:00,22.48,15.6,143.0,0.2
2132,3/30/2023 20:00,8.24,32.23,18.0,0.24
2133,3/30/2023 21:00,16.43,25.94,94.0,0.26
2134,3/30/2023 22:00,16.81,31.95,111.0,0.22
2135,3/30/2023 23:00,20.61,18.78,64.0,0.23
2136,3/31/2023 0:00,21.04,30.74,107.0,0.24
2137,3/31/2023 1:00,19.54,29.32,33.0,0.18
2138,3/31/2023 2:00,12.86,31.91,116.0,0.14
2139,3/31/2023 3:00,17.73,31.8,55.0,0.28
2140,3/31/2023 4:00,10.33,19.71,51.0,0.27
2141,3/31/2023 5:00,24.33,24.54,147.0,0.29
2142,3/31/2023 6:00,5.4,33.5,109.0,0.19
2143,3/31/2023 7:00,8.24,18.55,23.0,0.19
2144,3/31/2023 8:00,14.56,32.77,136.0,0.13
2145,3/31/2023 9:00,21.71,24.82,61.0,0.1
2146,3/31/2023 10:00,18.89,15.83,137.0,0.19
2147,3/31/2023 11:00,14.12,34.34,66.0,0.19
2148,3/31/2023 12:00,19.02,24.5,132.0,0.16
2149,3/31/2023 13:00,23.87,24.17,9.0,0.11
2150,3/31/2023 14:00,23.28,16.68,124.0,0.12
2151,3/31/2023 15:00,12.27,29.29,100.0,0.12
2152,3/31/2023 16:00,22.43,34.81,137.0,0.21
2153,3/31/2023 17:00,10.39,25.74,71.0,0.14
2154,3/31/2023 18:00,11.77,21.19,46.0,0.3
2155,3/31/2023 19:00,6.69,21.35,24.0,0.21
2156,3/31/2023 20:00,13.12,28.43,85.0,0.25
2157,3/31/2023 21:00,6.88,32.75,66.0,0.17
2158,3/31/2023 22:00,17.51,21.3,40.0,0.15
2159,3/31/2023 23:00,21.22,28.07,56.0,0.29
2160,4/1/2023 0:00,22.74,25.61,11.0,0.21
2161,4/1/2023 1:00,23.74,17.35,96.0,0.21
2162,4/1/2023 2:00,8.88,26.29,93.0,0.16
2163,4/1/2023 3:00,24.05,18.74,95.0,0.17
2164,4/1/2023 4:00,18.61,23.2,57.0,0.1
2165,4/1/2023 5:00,24.43,16.66,9.0,0.21
2166,4/1/2023 6:00,18.83,24.24,139.0,0.16
2167,4/1/2023 7:00,15.03,17.01,49.0,0.16
2168,4/1/2023 8:00,14.97,30.75,82.0,0.1
2169,4/1/2023 9:00,10.88,18.02,11.0,0.23
2170,4/1/2023 10:00,19.26,24.3,20.0,0.11
2171,4/1/2023 11:00,12.47,25.88,118.0,0.29
2172,4/1/2023 12:00,21.61,16.94,124.0,0.29
2173,4/1/2023 13:00,9.37,21.45,25.0,0.13
2174,4/1/2023 14:00,12.04,16.38,6.0,0.13
2175,4/1/2023 15:00,7.03,28.97,62.0,0.1
2176,4/1/2023 16:00,6.51,28.35,75.0,0.23
2177,4/1/2023 17:00,21.55,34.42,75.0,0.15
2178,4/1/2023 18:00,24.52,26.34,12.0,0.2
2179,4/1/2023 19:00,20.77,34.74,62.0,0.17
2180,4/1/2023 20:00,16.85,34.24,26.0,0.19
2181,4/1/2023 21:00,22.51,18.24,81.0,0.2
2182,4/1/2023 22:00,21.23,23.28,42.0,0.24
2183,4/1/2023 23:00,13.4,32.86,39.0,0.29
2184,4/2/2023 0:00,15.91,22.35,104.0,0.23
2185,4/2/2023 1:00,18.06,20.33,93.0,0.14
2186,4/2/2023 2:00,11.92,25.41,79.0,0.23
2187,4/2/2023 3:00,11.55,26.98,75.0,0.14
2188,4/2/2023 4:00,12.59,31.47,78.0,0.28
2189,4/2/2023 5:00,24.76,15.1,45.0,0.2
2190,4/2/2023 6:00,5.2,26.69,110.0,0.25
2191,4/2/2023 7:00,10.38,19.0,124.0,0.27
2192,4/2/2023 8:00,15.34,33.75,100.0,0.19
2193,4/2/2023 9:00,15.3,32.79,91.0,0.23
2194,4/2/2023 10:00,18.42,19.75,45.0,0.3
2195,4/2/2023 11:00,22.38,28.95,17.0,0.27
2196,4/2/2023 12:00,12.15,31.62,32.0,0.14
2197,4/2/2023 13:00,7.59,27.14,143.0,0.19
2198,4/2/2023 14:00,12.63,29.7,148.0,0.17
2199,4/2/2023 15:00,23.47,17.41,65.0,0.29
2200,4/2/2023 16:00,10.86,20.02,140.0,0.23
2201,4/2/2023 17:00,7.42,26.02,8.0,0.19
2202,4/2/2023 18:00,16.81,29.93,60.0,0.18
2203,4/2/2023 19:00,22.44,18.19,34.0,0.11
2204,4/2/2023 20:00,6.01,29.45,84.0,0.19
2205,4/2/2023 21:00,17.75,30.83,97.0,0.17
2206,4/2/2023 22:00,22.24,17.72,82.0,0.17
2207,4/2/2023 23:00,24.21,17.49,38.0,0.19
2208,4/3/2023 0:00,8.7,34.85,135.0,0.17
2209,4/3/2023 1:00,13.53,24.4,100.0,0.16
2210,4/3/2023 2:00,17.5,34.22,101.0,0.13
2211,4/3/2023 3:00,5.14,18.57,134.0,0.3
2212,4/3/2023 4:00,7.73,17.49,32.0,0.26
2213,4/3/2023 5:00,10.62,25.65,139.0,0.18
2214,4/3/2023 6:00,15.06,15.82,141.0,0.12
2215,4/3/2023 7:00,9.35,20.57,9.0,0.28
2216,4/3/2023 8:00,15.88,34.86,90.0,0.26
2217,4/3/2023 9:00,11.34,23.49,93.0,0.15
2218,4/3/2023 10:00,19.55,24.67,69.0,0.24
2219,4/3/2023 11:00,14.03,17.04,123.0,0.22
2220,4/3/2023 12:00,9.47,24.9,21.0,0.15
2221,4/3/2023 13:00,13.28,32.75,145.0,0.2
2222,4/3/2023 14:00,20.89,21.45,135.0,0.26
2223,4/3/2023 15:00,10.51,19.27,119.0,0.25
2224,4/3/2023 16:00,22.67,22.73,48.0,0.19
2225,4/3/2023 17:00,22.13,27.88,18.0,0.19
2226,4/3/2023 18:00,11.22,21.4,18.0,0.15
2227,4/3/2023 19:00,17.65,31.31,112.0,0.21
2228,4/3/2023 20:00,6.86,32.77,38.0,0.18
2229,4/3/2023 21:00,17.84,30.93,52.0,0.27
2230,4/3/2023 22:00,23.11,33.09,81.0,0.19
2231,4/3/2023 23:00,11.09,17.93,89.0,0.17
2232,4/4/2023 0:00,5.44,15.15,124.0,0.23
2233,4/4/2023 1:00,16.61,18.03,89.0,0.13
2234,4/4/2023 2:00,20.24,25.93,31.0,0.22
2235,4/4/2023 3:00,17.15,33.99,15.0,0.27
2236,4/4/2023 4:00,10.28,26.89,98.0,0.22
2237,4/4/2023 5:00,15.46,16.56,18.0,0.17
2238,4/4/2023 6:00,9.41,26.29,45.0,0.17
2239,4/4/2023 7:00,12.33,20.85,22.0,0.19
2240,4/4/2023 8:00,14.03,22.61,141.0,0.25
2241,4/4/2023 9:00,19.28,24.82,22.0,0.29
2242,4/4/2023 10:00,10.61,17.65,5.0,0.13
2243,4/4/2023 11:00,6.76,31.93,47.0,0.21
2244,4/4/2023 12:00,21.21,21.24,19.0,0.1
2245,4/4/2023 13:00,18.12,31.32,82.0,0.19
2246,4/4/2023 14:00,19.31,22.85,53.0,0.22
2247,4/4/2023 15:00,12.1,16.84,120.0,0.15
2248,4/4/2023 16:00,18.32,15.82,102.0,0.14
2249,4/4/2023 17:00,9.02,28.97,116.0,0.14
2250,4/4/2023 18:00,19.78,18.26,61.0,0.15
2251,4/4/2023 19:00,24.37,19.08,84.0,0.12
2252,4/4/2023 20:00,7.53,16.62,53.0,0.2
2253,4/4/2023 21:00,21.41,29.12,145.0,0.27
2254,4/4/2023 22:00,17.82,27.84,27.0,0.15
2255,4/4/2023 23:00,20.58,27.51,101.0,0.14
2256,4/5/2023 0:00,5.1,15.75,128.0,0.17
2257,4/5/2023 1:00,15.91,25.92,119.0,0.13
2258,4/5/2023 2:00,10.95,26.74,107.0,0.26
2259,4/5/2023 3:00,19.47,24.07,121.0,0.19
2260,4/5/2023 4:00,16.76,30.68,86.0,0.2
2261,4/5/2023 5:00,15.89,32.36,110.0,0.25
2262,4/5/2023 6:00,14.61,17.43,50.0,0.11
2263,4/5/2023 7:00,19.68,31.38,42.0,0.12
2264,4/5/2023 8:00,11.9,32.78,11.0,0.1
2265,4/5/2023 9:00,9.43,29.41,64.0,0.12
2266,4/5/2023 10:00,6.01,26.16,133.0,0.18
2267,4/5/2023 11:00,10.28,22.98,84.0,0.17
2268,4/5/2023 12:00,24.47,15.91,38.0,0.24
2269,4/5/2023 13:00,15.59,20.73,88.0,0.25
2270,4/5/2023 14:00,10.94,32.27,136.0,0.16
2271,4/5/2023 15:00,7.58,26.56,110.0,0.18
2272,4/5/2023 16:00,16.26,17.47,97.0,0.15
2273,4/5/2023 17:00,8.53,15.13,23.0,0.25
2274,4/5/2023 18:00,17.95,16.08,6.0,0.29
2275,4/5/2023 19:00,19.1,19.69,17.0,0.18
2276,4/5/2023 20:00,18.24,24.17,55.0,0.15
2277,4/5/2023 21:00,11.04,21.89,30.0,0.2
2278,4/5/2023 22:00,21.07,33.05,101.0,0.14
2279,4/5/2023 23:00,16.57,23.95,131.0,0.26
2280,4/6/2023 0:00,5.84,26.85,9.0,0.16
2281,4/6/2023 1:00,13.9,18.35,9.0,0.3
2282,4/6/2023 2:00,23.13,15.6,136.0,0.26
2283,4/6/2023 3:00,11.62,25.56,28.0,0.19
2284,4/6/2023 4:00,11.28,33.16,110.0,0.29
2285,4/6/2023 5:00,10.3,31.74,132.0,0.19
2286,4/6/2023 6:00,20.17,19.31,47.0,0.21
2287,4/6/2023 7:00,18.45,31.02,123.0,0.19
2288,4/6/2023 8:00,11.93,23.65,15.0,0.29
2289,4/6/2023 9:00,8.46,21.29,38.0,0.22
2290,4/6/2023 10:00,24.42,21.07,38.0,0.3
2291,4/6/2023 11:00,12.63,27.5,86.0,0.23
2292,4/6/2023 12:00,20.19,32.74,75.0,0.11
2293,4/6/2023 13:00,15.95,32.9,46.0,0.29
2294,4/6/2023 14:00,24.3,16.45,96.0,0.26
2295,4/6/2023 15:00,23.0,30.46,90.0,0.18
2296,4/6/2023 16:00,17.76,15.3,35.0,0.17
2297,4/6/2023 17:00,18.01,34.35,63.0,0.1
2298,4/6/2023 18:00,23.38,19.13,92.0,0.25
2299,4/6/2023 19:00,22.02,26.52,59.0,0.24
2300,4/6/2023 20:00,17.99,15.49,128.0,0.13
2301,4/6/2023 21:00,12.87,24.35,5.0,0.28
2302,4/6/2023 22:00,23.26,17.68,128.0,0.21
2303,4/6/2023 23:00,7.76,15.77,138.0,0.27
2304,4/7/2023 0:00,18.68,26.25,124.0,0.24
2305,4/7/2023 1:00,14.92,27.56,136.0,0.19
2306,4/7/2023 2:00,18.25,31.09,32.0,0.27
2307,4/7/2023 3:00,11.09,30.37,65.0,0.19
2308,4/7/2023 4:00,5.97,29.84,112.0,0.27
2309,4/7/2023 5:00,11.08,23.9,113.0,0.14
2310,4/7/2023 6:00,6.1,16.38,130.0,0.18
2311,4/7/2023 7:00,18.14,24.3,95.0,0.23
2312,4/7/2023 8:00,23.17,21.77,114.0,0.28
2313,4/7/2023 9:00,18.67,28.29,146.0,0.21
2314,4/7/2023 10:00,13.35,18.96,57.0,0.16
2315,4/7/2023 11:00,13.16,28.48,103.0,0.27
2316,4/7/2023 12:00,21.16,25.94,117.0,0.14
2317,4/7/2023 13:00,6.24,17.9,30.0,0.18
2318,4/7/2023 14:00,7.92,21.83,98.0,0.21
2319,4/7/2023 15:00,9.73,26.7,49.0,0.13
2320,4/7/2023 16:00,19.47,30.46,148.0,0.14
2321,4/7/2023 17:00,24.46,25.68,80.0,0.19
2322,4/7/2023 18:00,15.87,27.07,27.0,0.26
2323,4/7/2023 19:00,7.24,26.11,65.0,0.29
2324,4/7/2023 20:00,19.9,22.36,8.0,0.16
2325,4/7/2023 21:00,12.1,22.07,90.0,0.14
2326,4/7/2023 22:00,9.63,29.09,133.0,0.15
2327,4/7/2023 23:00,8.05,26.93,127.0,0.14
2328,4/8/2023 0:00,6.64,19.41,5.0,0.15
2329,4/8/2023 1:00,8.56,17.04,134.0,0.14
2330,4/8/2023 2:00,11.04,27.95,89.0,0.11
2331,4/8/2023 3:00,22.86,22.79,27.0,0.25
2332,4/8/2023 4:00,18.53,26.58,32.0,0.13
2333,4/8/2023 5:00,5.86,32.74,93.0,0.17
2334,4/8/2023 6:00,12.51,25.92,53.0,0.21
2335,4/8/2023 7:00,6.41,27.28,110.0,0.14
2336,4/8/2023 8:00,7.97,23.8,118.0,0.15
2337,4/8/2023 9:00,8.4,25.8,135.0,0.27
2338,4/8/2023 10:00,10.72,18.28,99.0,0.28
2339,4/8/2023 11:00,10.13,21.48,87.0,0.16
2340,4/8/2023 12:00,10.92,21.82,140.0,0.3
2341,4/8/2023 13:00,8.37,26.8,124.0,0.2
2342,4/8/2023 14:00,6.76,23.95,35.0,0.23
2343,4/8/2023 15:00,18.89,31.36,130.0,0.3
2344,4/8/2023 16:00,13.41,23.94,8.0,0.16
2345,4/8/2023 17:00,24.11,31.33,40.0,0.19
2346,4/8/2023 18:00,19.53,29.04,57.0,0.16
2347,4/8/2023 19:00,24.41,34.69,122.0,0.25
2348,4/8/2023 20:00,11.33,16.32,114.0,0.27
2349,4/8/2023 21:00,21.91,30.74,35.0,0.19
2350,4/8/2023 22:00,13.07,30.7,39.0,0.11
2351,4/8/2023 23:00,13.64,30.22,88.0,0.14
2352,4/9/2023 0:00,15.68,32.12,25.0,0.23
2353,4/9/2023 1:00,16.9,23.02,47.0,0.29
2354,4/9/2023 2:00,13.59,29.83,120.0,0.27
2355,4/9/2023 3:00,18.8,34.84,132.0,0.1
2356,4/9/2023 4:00,17.91,15.36,44.0,0.23
2357,4/9/2023 5:00,14.0,17.55,38.0,0.17
2358,4/9/2023 6:00,11.71,22.19,26.0,0.28
2359,4/9/2023 7:00,24.64,21.36,52.0,0.11
2360,4/9/2023 8:00,19.56,20.34,127.0,0.27
2361,4/9/2023 9:00,13.68,34.32,99.0,0.18
2362,4/9/2023 10:00,14.86,16.93,83.0,0.19
2363,4/9/2023 11:00,13.73,22.0,62.0,0.16
2364,4/9/2023 12:00,14.49,34.09,70.0,0.1
2365,4/9/2023 13:00,18.89,34.91,106.0,0.12
2366,4/9/2023 14:00,12.5,27.48,96.0,0.18
2367,4/9/2023 15:00,7.56,31.31,32.0,0.23
2368,4/9/2023 16:00,7.1,30.05,113.0,0.25
2369,4/9/2023 17:00,8.78,34.89,13.0,0.25
2370,4/9/2023 18:00,6.05,15.32,119.0,0.17
2371,4/9/2023 19:00,18.21,19.81,94.0,0.21
2372,4/9/2023 20:00,12.1,32.55,115.0,0.14
2373,4/9/2023 21:00,13.31,23.85,40.0,0.17
2374,4/9/2023 22:00,23.11,33.87,6.0,0.23
2375,4/9/2023 23:00,18.51,23.11,93.0,0.28
2376,4/10/2023 0:00,24.64,27.56,108.0,0.21
2377,4/10/2023 1:00,15.48,26.28,62.0,0.25
2378,4/10/2023 2:00,14.94,23.21,97.0,0.23
2379,4/10/2023 3:00,22.64,34.6,72.0,0.22
2380,4/10/2023 4:00,8.66,16.89,138.0,0.15
2381,4/10/2023 5:00,22.13,21.86,8.0,0.19
2382,4/10/2023 6:00,12.09,28.97,31.0,0.19
2383,4/10/2023 7:00,16.65,25.2,12.0,0.11
2384,4/10/2023 8:00,7.7,23.55,88.0,0.17
2385,4/10/2023 9:00,20.22,32.87,19.0,0.23
2386,4/10/2023 10:00,16.09,15.82,130.0,0.18
2387,4/10/2023 11:00,21.41,30.33,6.0,0.3
2388,4/10/2023 12:00,21.91,22.86,7.0,0.22
2389,4/10/2023 13:00,21.04,21.7,36.0,0.27
2390,4/10/2023 14:00,24.64,24.29,132.0,0.23
2391,4/10/2023 15:00,22.53,19.73,122.0,0.26
2392,4/10/2023 16:00,14.5,20.42,93.0,0.26
2393,4/10/2023 17:00,22.21,24.25,24.0,0.19
2394,4/10/2023 18:00,10.86,33.97,49.0,0.21
2395,4/10/2023 19:00,20.85,16.59,118.0,0.29
2396,4/10/2023 20:00,18.84,31.47,44.0,0.29
2397,4/10/2023 21:00,10.49,29.51,20.0,0.28
2398,4/10/2023 22:00,15.23,20.21,47.0,0.22
2399,4/10/2023 23:00,7.08,20.64,91.0,0.28
2400,4/11/2023 0:00,8.61,32.96,92.0,0.19
2401,4/11/2023 1:00,10.36,17.49,128.0,0.18
2402,4/11/2023 2:00,16.07,22.78,77.0,0.24
2403,4/11/2023 3:00,17.18,24.64,27.0,0.26
2404,4/11/2023 4:00,19.34,34.39,136.0,0.24
2405,4/11/2023 5:00,17.84,15.73,74.0,0.21
2406,4/11/2023 6:00,20.75,24.67,13.0,0.28
2407,4/11/2023 7:00,17.78,34.53,84.0,0.23
2408,4/11/2023 8:00,22.37,20.52,104.0,0.2
2409,4/11/2023 9:00,20.26,23.64,87.0,0.16
2410,4/11/2023 10:00,23.14,29.32,86.0,0.14
2411,4/11/2023 11:00,13.01,32.24,44.0,0.15
2412,4/11/2023 12:00,11.02,19.52,24.0,0.11
2413,4/11/2023 13:00,17.88,23.26,79.0,0.26
2414,4/11/2023 14:00,24.04,17.66,102.0,0.18
2415,4/11/2023 15:00,16.91,31.57,136.0,0.11
2416,4/11/2023 16:00,16.99,21.41,134.0,0.23
2417,4/11/2023 17:00,13.27,23.63,121.0,0.23
2418,4/11/2023 18:00,16.9,27.0,50.0,0.26
2419,4/11/2023 19:00,17.95,29.17,149.0,0.18
2420,4/11/2023 20:00,12.79,22.61,40.0,0.23
2421,4/11/2023 21:00,19.69,17.44,19.0,0.17
2422,4/11/2023 22:00,20.3,25.91,136.0,0.28
2423,4/11/2023 23:00,18.92,20.41,29.0,0.1
2424,4/12/2023 0:00,7.77,18.15,18.0,0.12
2425,4/12/2023 1:00,9.62,32.8,129.0,0.21
2426,4/12/2023 2:00,22.68,25.84,5.0,0.19
2427,4/12/2023 3:00,6.75,17.05,30.0,0.27
2428,4/12/2023 4:00,22.59,25.61,75.0,0.14
2429,4/12/2023 5:00,7.91,27.3,138.0,0.18
2430,4/12/2023 6:00,23.5,23.76,87.0,0.12
2431,4/12/2023 7:00,18.0,25.64,136.0,0.1
2432,4/12/2023 8:00,17.3,32.96,72.0,0.18
2433,4/12/2023 9:00,19.49,15.6,91.0,0.28
2434,4/12/2023 10:00,11.08,22.05,85.0,0.14
2435,4/12/2023 11:00,9.94,34.88,102.0,0.24
2436,4/12/2023 12:00,8.88,29.36,117.0,0.24
2437,4/12/2023 13:00,6.92,27.4,115.0,0.27
2438,4/12/2023 14:00,18.42,26.38,65.0,0.1
2439,4/12/2023 15:00,23.74,25.4,73.0,0.23
2440,4/12/2023 16:00,21.54,32.62,113.0,0.13
2441,4/12/2023 17:00,14.48,22.47,33.0,0.12
2442,4/12/2023 18:00,20.28,17.9,107.0,0.14
2443,4/12/2023 19:00,22.24,33.28,26.0,0.21
2444,4/12/2023 20:00,18.04,30.92,80.0,0.23
2445,4/12/2023 21:00,12.15,25.91,97.0,0.27
2446,4/12/2023 22:00,11.87,21.92,97.0,0.26
2447,4/12/2023 23:00,15.74,23.03,124.0,0.23
2448,4/13/2023 0:00,12.73,16.38,19.0,0.27
2449,4/13/2023 1:00,12.64,24.55,33.0,0.12
2450,4/13/2023 2:00,22.81,24.42,8.0,0.28
2451,4/13/2023 3:00,9.82,34.36,5.0,0.16
2452,4/13/2023 4:00,20.2,27.89,32.0,0.14
2453,4/13/2023 5:00,19.87,19.05,120.0,0.29
2454,4/13/2023 6:00,9.37,31.33,51.0,0.14
2455,4/13/2023 7:00,14.57,33.98,109.0,0.25
2456,4/13/2023 8:00,21.99,28.45,87.0,0.22
2457,4/13/2023 9:00,10.27,27.2,71.0,0.17
2458,4/13/2023 10:00,24.34,25.14,28.0,0.22
2459,4/13/2023 11:00,6.14,19.02,145.0,0.24
2460,4/13/2023 12:00,16.45,22.42,23.0,0.11
2461,4/13/2023 13:00,19.75,15.54,137.0,0.13
2462,4/13/2023 14:00,14.89,23.6,65.0,0.27
2463,4/13/2023 15:00,14.73,30.06,102.0,0.26
2464,4/13/2023 16:00,17.94,23.81,81.0,0.14
2465,4/13/2023 17:00,15.31,19.31,66.0,0.27
2466,4/13/2023 18:00,6.59,32.49,113.0,0.13
2467,4/13/2023 19:00,23.52,26.3,148.0,0.18
2468,4/13/2023 20:00,20.11,28.97,136.0,0.16
2469,4/13/2023 21:00,22.09,21.7,148.0,0.21
2470,4/13/2023 22:00,12.02,26.45,148.0,0.19
2471,4/13/2023 23:00,9.85,22.39,10.0,0.13
2472,4/14/2023 0:00,13.98,17.0,146.0,0.27
2473,4/14/2023 1:00,6.48,23.53,48.0,0.23
2474,4/14/2023 2:00,13.16,26.74,55.0,0.23
2475,4/14/2023 3:00,9.59,33.35,29.0,0.17
2476,4/14/2023 4:00,15.69,17.65,75.0,0.26
2477,4/14/2023 5:00,5.16,33.88,38.0,0.1
2478,4/14/2023 6:00,7.5,25.64,103.0,0.24
2479,4/14/2023 7:00,14.08,29.85,22.0,0.11
2480,4/14/2023 8:00,6.55,27.93,99.0,0.16
2481,4/14/2023 9:00,10.08,15.72,132.0,0.18
2482,4/14/2023 10:00,22.97,32.58,90.0,0.11
2483,4/14/2023 11:00,11.14,19.93,67.0,0.23
2484,4/14/2023 12:00,24.69,31.95,62.0,0.14
2485,4/14/2023 13:00,9.13,25.64,34.0,0.17
2486,4/14/2023 14:00,10.37,25.04,127.0,0.11
2487,4/14/2023 15:00,5.44,32.48,133.0,0.21
2488,4/14/2023 16:00,18.75,17.17,34.0,0.23
2489,4/14/2023 17:00,5.3,19.26,94.0,0.13
2490,4/14/2023 18:00,7.7,20.81,149.0,0.2
2491,4/14/2023 19:00,15.48,29.61,77.0,0.2
2492,4/14/2023 20:00,23.4,26.56,123.0,0.26
2493,4/14/2023 21:00,18.04,34.38,84.0,0.28
2494,4/14/2023 22:00,11.32,20.46,49.0,0.1
2495,4/14/2023 23:00,12.29,29.85,138.0,0.12
2496,4/15/2023 0:00,14.51,18.34,83.0,0.23
2497,4/15/2023 1:00,13.58,27.95,42.0,0.19
2498,4/15/2023 2:00,22.38,34.65,22.0,0.25
2499,4/15/2023 3:00,10.8,22.42,85.0,0.18
2500,4/15/2023 4:00,14.19,26.79,76.0,0.12
2501,4/15/2023 5:00,19.83,32.25,47.0,0.17
2502,4/15/2023 6:00,10.14,16.74,82.0,0.23
2503,4/15/2023 7:00,20.76,30.08,103.0,0.22
2504,4/15/2023 8:00,18.31,31.17,50.0,0.19
2505,4/15/2023 9:00,14.84,15.1,126.0,0.24
2506,4/15/2023 10:00,18.42,23.23,55.0,0.24
2507,4/15/2023 11:00,20.19,32.93,132.0,0.25
2508,4/15/2023 12:00,7.15,32.59,38.0,0.12
2509,4/15/2023 13:00,15.29,15.63,65.0,0.12
2510,4/15/2023 14:00,19.08,23.04,70.0,0.26
2511,4/15/2023 15:00,18.48,26.2,90.0,0.18
2512,4/15/2023 16:00,14.43,26.08,98.0,0.12
2513,4/15/2023 17:00,17.49,30.18,102.0,0.27
2514,4/15/2023 18:00,20.13,22.78,119.0,0.13
2515,4/15/2023 19:00,8.86,16.56,144.0,0.24
2516,4/15/2023 20:00,18.89,27.11,64.0,0.12
2517,4/15/2023 21:00,17.45,33.2,105.0,0.19
2518,4/15/2023 22:00,5.55,25.1,105.0,0.22
2519,4/15/2023 23:00,7.05,27.34,109.0,0.2
2520,4/16/2023 0:00,7.03,28.83,41.0,0.16
2521,4/16/2023 1:00,23.35,27.92,59.0,0.1
2522,4/16/2023 2:00,21.75,34.61,85.0,0.14
2523,4/16/2023 3:00,6.83,33.98,44.0,0.22
2524,4/16/2023 4:00,20.73,22.67,65.0,0.17
2525,4/16/2023 5:00,13.98,32.38,5.0,0.22
2526,4/16/2023 6:00,7.0,19.0,76.0,0.18
2527,4/16/2023 7:00,11.94,26.46,58.0,0.21
2528,4/16/2023 8:00,9.34,21.6,52.0,0.13
2529,4/16/2023 9:00,17.73,19.57,125.0,0.11
2530,4/16/2023 10:00,8.38,25.44,63.0,0.3
2531,4/16/2023 11:00,21.63,26.37,13.0,0.16
2532,4/16/2023 12:00,21.3,21.92,68.0,0.21
2533,4/16/2023 13:00,12.82,25.4,139.0,0.22
2534,4/16/2023 14:00,19.17,28.6,101.0,0.18
2535,4/16/2023 15:00,11.87,20.07,39.0,0.27
2536,4/16/2023 16:00,14.86,32.95,113.0,0.19
2537,4/16/2023 17:00,5.59,29.6,127.0,0.12
2538,4/16/2023 18:00,16.47,30.3,79.0,0.23
2539,4/16/2023 19:00,11.81,15.39,78.0,0.23
2540,4/16/2023 20:00,23.93,24.02,67.0,0.29
2541,4/16/2023 21:00,16.81,33.95,75.0,0.17
2542,4/16/2023 22:00,7.09,23.32,100.0,0.1
2543,4/16/2023 23:00,19.39,21.09,48.0,0.22
2544,4/17/2023 0:00,6.34,16.75,17.0,0.16
2545,4/17/2023 1:00,17.66,22.92,31.0,0.11
2546,4/17/2023 2:00,8.72,20.8,18.0,0.26
2547,4/17/2023 3:00,23.28,26.0,37.0,0.25
2548,4/17/2023 4:00,11.75,23.26,27.0,0.23
2549,4/17/2023 5:00,7.86,29.51,27.0,0.2
2550,4/17/2023 6:00,11.0,24.23,105.0,0.22
2551,4/17/2023 7:00,23.93,29.05,53.0,0.19
2552,4/17/2023 8:00,22.93,31.09,75.0,0.14
2553,4/17/2023 9:00,14.66,23.29,59.0,0.18
2554,4/17/2023 10:00,6.96,19.59,32.0,0.3
2555,4/17/2023 11:00,11.99,18.75,28.0,0.15
2556,4/17/2023 12:00,8.89,18.47,106.0,0.15
2557,4/17/2023 13:00,9.02,26.36,100.0,0.19
2558,4/17/2023 14:00,9.97,22.31,107.0,0.15
2559,4/17/2023 15:00,23.11,31.25,34.0,0.11
2560,4/17/2023 16:00,21.73,28.46,74.0,0.23
